draw,panel,level,value
2000,Partial: Choice Frame,Reject,1.0375059776128719
2001,Partial: Choice Frame,Reject,1.32885665471025
2002,Partial: Choice Frame,Reject,1.05186794790754
2003,Partial: Choice Frame,Reject,1.6402980242292862
2004,Partial: Choice Frame,Reject,0.925934631566568
2005,Partial: Choice Frame,Reject,0.793633779168353
2006,Partial: Choice Frame,Reject,1.180622117633693
2007,Partial: Choice Frame,Reject,1.3716512537764067
2008,Partial: Choice Frame,Reject,1.3386609603515631
2009,Partial: Choice Frame,Reject,0.9400510122113904
2010,Partial: Choice Frame,Reject,1.3928467983002428
2011,Partial: Choice Frame,Reject,1.6250954439389103
2012,Partial: Choice Frame,Reject,1.9640660033001096
2013,Partial: Choice Frame,Reject,0.8958332301928957
2014,Partial: Choice Frame,Reject,0.6848522349465149
2015,Partial: Choice Frame,Reject,1.5509805486378427
2016,Partial: Choice Frame,Reject,0.8783119365290619
2017,Partial: Choice Frame,Reject,1.0501903681037361
2018,Partial: Choice Frame,Reject,1.676528988030201
2019,Partial: Choice Frame,Reject,1.2480947793726291
2020,Partial: Choice Frame,Reject,0.7784801958884441
2021,Partial: Choice Frame,Reject,1.8322649349206357
2022,Partial: Choice Frame,Reject,1.374231270747339
2023,Partial: Choice Frame,Reject,0.9759319801367892
2024,Partial: Choice Frame,Reject,1.4783295089819606
2025,Partial: Choice Frame,Reject,1.503140516680902
2026,Partial: Choice Frame,Reject,1.0050574513777792
2027,Partial: Choice Frame,Reject,1.3243188190050916
2028,Partial: Choice Frame,Reject,0.6323675883996978
2029,Partial: Choice Frame,Reject,1.0834452197081001
2030,Partial: Choice Frame,Reject,1.119491314701896
2031,Partial: Choice Frame,Reject,1.1232364540680486
2032,Partial: Choice Frame,Reject,1.320170525663526
2033,Partial: Choice Frame,Reject,1.2266379695479293
2034,Partial: Choice Frame,Reject,1.5672401650391552
2035,Partial: Choice Frame,Reject,0.9859049452821361
2036,Partial: Choice Frame,Reject,0.8211605829291512
2037,Partial: Choice Frame,Reject,0.8764416061776118
2038,Partial: Choice Frame,Reject,0.7856139428421508
2039,Partial: Choice Frame,Reject,0.8600773585529448
2040,Partial: Choice Frame,Reject,1.4075702072132872
2041,Partial: Choice Frame,Reject,1.54964835630312
2042,Partial: Choice Frame,Reject,0.3814405217863404
2043,Partial: Choice Frame,Reject,1.3860125543034794
2044,Partial: Choice Frame,Reject,1.2551971691929276
2045,Partial: Choice Frame,Reject,1.1511516759620324
2046,Partial: Choice Frame,Reject,1.2202362238862745
2047,Partial: Choice Frame,Reject,1.2865591185405225
2048,Partial: Choice Frame,Reject,0.9182574507133318
2049,Partial: Choice Frame,Reject,1.5539292726433753
2050,Partial: Choice Frame,Reject,1.156959293265013
2051,Partial: Choice Frame,Reject,1.0188808469928088
2052,Partial: Choice Frame,Reject,1.5898014293863052
2053,Partial: Choice Frame,Reject,1.421446609561484
2054,Partial: Choice Frame,Reject,0.7240054842772238
2055,Partial: Choice Frame,Reject,1.5620113551812715
2056,Partial: Choice Frame,Reject,1.0328558680037692
2057,Partial: Choice Frame,Reject,1.0975205928016203
2058,Partial: Choice Frame,Reject,1.32264749383201
2059,Partial: Choice Frame,Reject,0.9953253527105894
2060,Partial: Choice Frame,Reject,0.842368250258652
2061,Partial: Choice Frame,Reject,1.2410949543816532
2062,Partial: Choice Frame,Reject,1.5091513754323198
2063,Partial: Choice Frame,Reject,0.9843188462933532
2064,Partial: Choice Frame,Reject,1.48258987820535
2065,Partial: Choice Frame,Reject,0.7625716874747982
2066,Partial: Choice Frame,Reject,1.1478151205219531
2067,Partial: Choice Frame,Reject,0.9235247556771806
2068,Partial: Choice Frame,Reject,1.1313766571064539
2069,Partial: Choice Frame,Reject,1.3095094132064946
2070,Partial: Choice Frame,Reject,0.7146139881733555
2071,Partial: Choice Frame,Reject,1.1134247438743712
2072,Partial: Choice Frame,Reject,0.8052481364915112
2073,Partial: Choice Frame,Reject,1.044797444064166
2074,Partial: Choice Frame,Reject,1.4221170081969559
2075,Partial: Choice Frame,Reject,0.7080781126061764
2076,Partial: Choice Frame,Reject,0.24283821285173726
2077,Partial: Choice Frame,Reject,1.3944379036705152
2078,Partial: Choice Frame,Reject,1.4221016587364321
2079,Partial: Choice Frame,Reject,1.758259436228718
2080,Partial: Choice Frame,Reject,0.9813705051613839
2081,Partial: Choice Frame,Reject,1.0409786028170989
2082,Partial: Choice Frame,Reject,0.8785572424825787
2083,Partial: Choice Frame,Reject,1.2416800520181586
2084,Partial: Choice Frame,Reject,1.0710633401089005
2085,Partial: Choice Frame,Reject,1.3046797398976406
2086,Partial: Choice Frame,Reject,1.3564496936347745
2087,Partial: Choice Frame,Reject,1.1820472050706614
2088,Partial: Choice Frame,Reject,0.6061743735531623
2089,Partial: Choice Frame,Reject,1.1320255958041539
2090,Partial: Choice Frame,Reject,1.1793381373443437
2091,Partial: Choice Frame,Reject,1.5168353677115036
2092,Partial: Choice Frame,Reject,0.7177432992181412
2093,Partial: Choice Frame,Reject,1.0552293541319568
2094,Partial: Choice Frame,Reject,0.9983967889979667
2095,Partial: Choice Frame,Reject,1.1165540877196094
2096,Partial: Choice Frame,Reject,0.8899454552742921
2097,Partial: Choice Frame,Reject,1.4463653477647531
2098,Partial: Choice Frame,Reject,1.2389484297720028
2099,Partial: Choice Frame,Reject,1.258464112775795
2100,Partial: Choice Frame,Reject,1.471994822781605
2101,Partial: Choice Frame,Reject,1.3345624604136535
2102,Partial: Choice Frame,Reject,1.3413833783564713
2103,Partial: Choice Frame,Reject,1.3738144586992422
2104,Partial: Choice Frame,Reject,1.0236576871906282
2105,Partial: Choice Frame,Reject,1.6975833709787012
2106,Partial: Choice Frame,Reject,1.0985398288190482
2107,Partial: Choice Frame,Reject,1.3815864315586213
2108,Partial: Choice Frame,Reject,1.132922052355056
2109,Partial: Choice Frame,Reject,1.0529160169493772
2110,Partial: Choice Frame,Reject,1.2157103442709511
2111,Partial: Choice Frame,Reject,1.2291335149126583
2112,Partial: Choice Frame,Reject,1.3930771203826373
2113,Partial: Choice Frame,Reject,1.6503592783507695
2114,Partial: Choice Frame,Reject,0.9068049713998976
2115,Partial: Choice Frame,Reject,1.100024396431838
2116,Partial: Choice Frame,Reject,1.4700113313453684
2117,Partial: Choice Frame,Reject,1.4837081921032003
2118,Partial: Choice Frame,Reject,0.7805532324223877
2119,Partial: Choice Frame,Reject,1.2516332772252365
2120,Partial: Choice Frame,Reject,1.3148921048530526
2121,Partial: Choice Frame,Reject,0.9633911156759767
2122,Partial: Choice Frame,Reject,0.4252745899667847
2123,Partial: Choice Frame,Reject,1.135492233531928
2124,Partial: Choice Frame,Reject,1.2904587989839111
2125,Partial: Choice Frame,Reject,1.1284064890827081
2126,Partial: Choice Frame,Reject,1.3128231836237048
2127,Partial: Choice Frame,Reject,1.328894713328385
2128,Partial: Choice Frame,Reject,0.1276212648705152
2129,Partial: Choice Frame,Reject,1.3653422787293938
2130,Partial: Choice Frame,Reject,0.3825433562246004
2131,Partial: Choice Frame,Reject,1.3122149064733606
2132,Partial: Choice Frame,Reject,1.723974907186743
2133,Partial: Choice Frame,Reject,0.7837523926252193
2134,Partial: Choice Frame,Reject,1.2384466477714633
2135,Partial: Choice Frame,Reject,1.162629067748464
2136,Partial: Choice Frame,Reject,0.6367081410865998
2137,Partial: Choice Frame,Reject,0.4985047355909465
2138,Partial: Choice Frame,Reject,1.1995834899032263
2139,Partial: Choice Frame,Reject,0.6864495346066115
2140,Partial: Choice Frame,Reject,1.062489404416456
2141,Partial: Choice Frame,Reject,1.3907269113071412
2142,Partial: Choice Frame,Reject,0.9971567951571619
2143,Partial: Choice Frame,Reject,0.8906282082767197
2144,Partial: Choice Frame,Reject,1.1911656536394757
2145,Partial: Choice Frame,Reject,1.9513325590462802
2146,Partial: Choice Frame,Reject,0.9263223386461885
2147,Partial: Choice Frame,Reject,1.460544819061989
2148,Partial: Choice Frame,Reject,1.4341355426658149
2149,Partial: Choice Frame,Reject,0.5518038992267978
2150,Partial: Choice Frame,Reject,1.0909855614382122
2151,Partial: Choice Frame,Reject,1.3701960531131805
2152,Partial: Choice Frame,Reject,1.0782451618665025
2153,Partial: Choice Frame,Reject,1.0474332673548907
2154,Partial: Choice Frame,Reject,1.0651077003244978
2155,Partial: Choice Frame,Reject,0.8284923734538956
2156,Partial: Choice Frame,Reject,1.2795131539241107
2157,Partial: Choice Frame,Reject,1.3457051117916574
2158,Partial: Choice Frame,Reject,0.6772194762941959
2159,Partial: Choice Frame,Reject,1.9408264385831238
2160,Partial: Choice Frame,Reject,0.8694018056229404
2161,Partial: Choice Frame,Reject,1.5463250859672415
2162,Partial: Choice Frame,Reject,1.2282050109687508
2163,Partial: Choice Frame,Reject,0.9139861415694944
2164,Partial: Choice Frame,Reject,0.9024480393156663
2165,Partial: Choice Frame,Reject,1.0531235008536226
2166,Partial: Choice Frame,Reject,1.172158212319696
2167,Partial: Choice Frame,Reject,1.2469183592642898
2168,Partial: Choice Frame,Reject,1.435627207530341
2169,Partial: Choice Frame,Reject,1.2511141254939548
2170,Partial: Choice Frame,Reject,1.0395665986947809
2171,Partial: Choice Frame,Reject,1.524000539057851
2172,Partial: Choice Frame,Reject,1.213984641944286
2173,Partial: Choice Frame,Reject,0.7346491876395495
2174,Partial: Choice Frame,Reject,0.9920664475576431
2175,Partial: Choice Frame,Reject,1.367886772410027
2176,Partial: Choice Frame,Reject,1.0863637322688673
2177,Partial: Choice Frame,Reject,1.190441983894279
2178,Partial: Choice Frame,Reject,1.4196175158262825
2179,Partial: Choice Frame,Reject,1.3837296509544372
2180,Partial: Choice Frame,Reject,1.6394376878501895
2181,Partial: Choice Frame,Reject,2.5260811076423635
2182,Partial: Choice Frame,Reject,1.5651618010429846
2183,Partial: Choice Frame,Reject,0.8691531294973435
2184,Partial: Choice Frame,Reject,1.1912049976966292
2185,Partial: Choice Frame,Reject,1.5655873740651898
2186,Partial: Choice Frame,Reject,0.9026796538698896
2187,Partial: Choice Frame,Reject,2.046651045916407
2188,Partial: Choice Frame,Reject,0.987393962780161
2189,Partial: Choice Frame,Reject,1.4279333257624414
2190,Partial: Choice Frame,Reject,1.6746250355055874
2191,Partial: Choice Frame,Reject,1.1129003518432055
2192,Partial: Choice Frame,Reject,1.5982933315607748
2193,Partial: Choice Frame,Reject,0.8974932317308378
2194,Partial: Choice Frame,Reject,0.09803557738686933
2195,Partial: Choice Frame,Reject,1.4450513653467134
2196,Partial: Choice Frame,Reject,0.9026486060150241
2197,Partial: Choice Frame,Reject,1.2643687079929182
2198,Partial: Choice Frame,Reject,1.106114291649024
2199,Partial: Choice Frame,Reject,1.11986391107483
2200,Partial: Choice Frame,Reject,1.199174956748068
2201,Partial: Choice Frame,Reject,1.2209061361059632
2202,Partial: Choice Frame,Reject,1.2104553075349995
2203,Partial: Choice Frame,Reject,0.7493109010467005
2204,Partial: Choice Frame,Reject,1.6561313256522616
2205,Partial: Choice Frame,Reject,1.6696918312747326
2206,Partial: Choice Frame,Reject,1.5443938193671052
2207,Partial: Choice Frame,Reject,0.6852116685647853
2208,Partial: Choice Frame,Reject,2.1049445088925283
2209,Partial: Choice Frame,Reject,1.178511323389221
2210,Partial: Choice Frame,Reject,1.160148868151149
2211,Partial: Choice Frame,Reject,0.9770294278075814
2212,Partial: Choice Frame,Reject,0.3390250479771029
2213,Partial: Choice Frame,Reject,1.0960758573980696
2214,Partial: Choice Frame,Reject,0.9771201199359116
2215,Partial: Choice Frame,Reject,0.9606257350861854
2216,Partial: Choice Frame,Reject,0.837315350058094
2217,Partial: Choice Frame,Reject,1.953345392455442
2218,Partial: Choice Frame,Reject,0.8039188898755314
2219,Partial: Choice Frame,Reject,1.6827954209204328
2220,Partial: Choice Frame,Reject,0.42679290082429977
2221,Partial: Choice Frame,Reject,0.7953741871575575
2222,Partial: Choice Frame,Reject,0.28098296273272533
2223,Partial: Choice Frame,Reject,1.702814507747262
2224,Partial: Choice Frame,Reject,0.9303770110667037
2225,Partial: Choice Frame,Reject,1.0998837795315117
2226,Partial: Choice Frame,Reject,1.5626439551419042
2227,Partial: Choice Frame,Reject,1.4594053214203921
2228,Partial: Choice Frame,Reject,1.4030814410172736
2229,Partial: Choice Frame,Reject,1.2581009717485776
2230,Partial: Choice Frame,Reject,1.1647154834306395
2231,Partial: Choice Frame,Reject,1.9841540583466848
2232,Partial: Choice Frame,Reject,1.5088453200256184
2233,Partial: Choice Frame,Reject,0.6444381757863361
2234,Partial: Choice Frame,Reject,1.4499508779052677
2235,Partial: Choice Frame,Reject,2.056095302098391
2236,Partial: Choice Frame,Reject,0.9812054727125973
2237,Partial: Choice Frame,Reject,1.3551688534860324
2238,Partial: Choice Frame,Reject,1.783700357377853
2239,Partial: Choice Frame,Reject,1.1875332696404577
2240,Partial: Choice Frame,Reject,1.109962219719558
2241,Partial: Choice Frame,Reject,1.4955958845102961
2242,Partial: Choice Frame,Reject,1.1846780053338217
2243,Partial: Choice Frame,Reject,1.168856647446045
2244,Partial: Choice Frame,Reject,0.954488142232687
2245,Partial: Choice Frame,Reject,0.7789207214821986
2246,Partial: Choice Frame,Reject,1.3128984796242567
2247,Partial: Choice Frame,Reject,1.3809527082928
2248,Partial: Choice Frame,Reject,0.9649328698823918
2249,Partial: Choice Frame,Reject,1.0067183140243103
2250,Partial: Choice Frame,Reject,1.3958881818641502
2251,Partial: Choice Frame,Reject,1.431130893857096
2252,Partial: Choice Frame,Reject,0.8298783025741854
2253,Partial: Choice Frame,Reject,1.1819039950454437
2254,Partial: Choice Frame,Reject,1.8517517315650165
2255,Partial: Choice Frame,Reject,1.5219645600955338
2256,Partial: Choice Frame,Reject,0.1510837095051032
2257,Partial: Choice Frame,Reject,1.0635189399412153
2258,Partial: Choice Frame,Reject,0.9846948054021273
2259,Partial: Choice Frame,Reject,1.2723289851694652
2260,Partial: Choice Frame,Reject,1.3136815856453137
2261,Partial: Choice Frame,Reject,1.082138361605236
2262,Partial: Choice Frame,Reject,1.245110713874009
2263,Partial: Choice Frame,Reject,0.9537351947743784
2264,Partial: Choice Frame,Reject,0.9504360808598202
2265,Partial: Choice Frame,Reject,1.0250512312111768
2266,Partial: Choice Frame,Reject,1.141627675828022
2267,Partial: Choice Frame,Reject,0.5843737674026351
2268,Partial: Choice Frame,Reject,0.7861466866241985
2269,Partial: Choice Frame,Reject,1.1719691178160807
2270,Partial: Choice Frame,Reject,1.1131054279817045
2271,Partial: Choice Frame,Reject,1.1161188347718585
2272,Partial: Choice Frame,Reject,1.6440829469600904
2273,Partial: Choice Frame,Reject,0.8428696679850526
2274,Partial: Choice Frame,Reject,1.1486711269457914
2275,Partial: Choice Frame,Reject,0.4774124702884446
2276,Partial: Choice Frame,Reject,0.7575122730693141
2277,Partial: Choice Frame,Reject,1.3634781082145906
2278,Partial: Choice Frame,Reject,0.8398999048395765
2279,Partial: Choice Frame,Reject,1.5660291427352189
2280,Partial: Choice Frame,Reject,1.6003440183201538
2281,Partial: Choice Frame,Reject,1.2803105380568223
2282,Partial: Choice Frame,Reject,0.5614674498948464
2283,Partial: Choice Frame,Reject,1.235442235953177
2284,Partial: Choice Frame,Reject,1.209323498469209
2285,Partial: Choice Frame,Reject,1.1959024940464154
2286,Partial: Choice Frame,Reject,1.3192848635246492
2287,Partial: Choice Frame,Reject,0.7258577494174627
2288,Partial: Choice Frame,Reject,0.5603461690920979
2289,Partial: Choice Frame,Reject,1.1007708914990497
2290,Partial: Choice Frame,Reject,1.6144052236617161
2291,Partial: Choice Frame,Reject,0.900007998124629
2292,Partial: Choice Frame,Reject,1.0142342038985501
2293,Partial: Choice Frame,Reject,0.9015900282510202
2294,Partial: Choice Frame,Reject,1.3040547148274135
2295,Partial: Choice Frame,Reject,1.026372196817913
2296,Partial: Choice Frame,Reject,0.5869544566602882
2297,Partial: Choice Frame,Reject,-0.4669675577891369
2298,Partial: Choice Frame,Reject,0.9160482792974407
2299,Partial: Choice Frame,Reject,1.5292256637059143
2300,Partial: Choice Frame,Reject,1.4553984753238487
2301,Partial: Choice Frame,Reject,1.5944553898122222
2302,Partial: Choice Frame,Reject,1.181043832651931
2303,Partial: Choice Frame,Reject,1.4997825417202824
2304,Partial: Choice Frame,Reject,1.525904745452438
2305,Partial: Choice Frame,Reject,0.8223297973143379
2306,Partial: Choice Frame,Reject,1.555099607294964
2307,Partial: Choice Frame,Reject,0.674588266106403
2308,Partial: Choice Frame,Reject,0.9142022518053913
2309,Partial: Choice Frame,Reject,1.4395458582711524
2310,Partial: Choice Frame,Reject,1.264068788316223
2311,Partial: Choice Frame,Reject,1.162529381626553
2312,Partial: Choice Frame,Reject,1.363357205938535
2313,Partial: Choice Frame,Reject,0.7747237405802382
2314,Partial: Choice Frame,Reject,1.8636714077399292
2315,Partial: Choice Frame,Reject,0.9912861495849209
2316,Partial: Choice Frame,Reject,1.5801668512401883
2317,Partial: Choice Frame,Reject,1.3110330555040657
2318,Partial: Choice Frame,Reject,1.7007232287968956
2319,Partial: Choice Frame,Reject,0.9196874047313285
2320,Partial: Choice Frame,Reject,1.506750685260708
2321,Partial: Choice Frame,Reject,1.0740803285400162
2322,Partial: Choice Frame,Reject,1.2452764282325592
2323,Partial: Choice Frame,Reject,1.157961756039509
2324,Partial: Choice Frame,Reject,1.8353667739828754
2325,Partial: Choice Frame,Reject,1.3616328329477614
2326,Partial: Choice Frame,Reject,1.180140229737812
2327,Partial: Choice Frame,Reject,1.3386490528213153
2328,Partial: Choice Frame,Reject,1.138415534452716
2329,Partial: Choice Frame,Reject,0.7466413734708357
2330,Partial: Choice Frame,Reject,1.4934059124398784
2331,Partial: Choice Frame,Reject,1.3628799479683147
